DATAFLOW,FREQ: Frequency,YEARS: Year,MONTH: Month,TEMPERATURE: Temperature,MUNICIPALITY: Municipality,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,NOTE_TEMPERATURE_2: Note Temperature 2,NOTE_TEMPERATURE_1: Note Temperature 1,NOTE_MUNICIPALITY_2: Note Municipality 2,NOTE_MUNICIPALITY_1: Note Municipality 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A2101(1.1),A: Annual,2010: 2010,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,12.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2013: 2013,SL11: October,T01: Maximum temperatures,S02: Clervaux,2021,20.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL04: March,T02: Minimum temperatures,S01: Luxembourg-City,2021,-9.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2020: 2020,SL10: September,T01: Maximum temperatures,S03: Grevenmacher,2021,34.24,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1965: 1965,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2003: 2003,SL11: October,T02: Minimum temperatures,S01: Luxembourg-City,2021,-6.9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,33.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1993: 1993,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,18.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL11: October,T01: Maximum temperatures,S02: Clervaux,2021,19.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1963: 1963,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2010: 2010,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,2.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL10: September,T02: Minimum temperatures,S03: Grevenmacher,2021,4.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,2021,13.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL08: July,T01: Maximum temperatures,S03: Grevenmacher,2021,28.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL08: July,T01: Maximum temperatures,S02: Clervaux,2021,27.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2019: 2019,SL02: January,T02: Minimum temperatures,S02: Clervaux,2021,-9.71,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-9.672333333,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL10: September,T01: Maximum temperatures,S01: Luxembourg-City,2021,27,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1951-1980: 1951-1980,SL03: February,T01: Maximum temperatures,S02: Clervaux,2021,10.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL05: April,T02: Minimum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,n: Less than half the used unit,1: One
LU1:DF_A2101(1.1),A: Annual,2006: 2006,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,11.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1976: 1976,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1951-1980: 1951-1980,SL02: January,T02: Minimum temperatures,S03: Grevenmacher,2021,-11.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL06: May,T01: Maximum temperatures,S02: Clervaux,2021,22.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL04: March,T01: Maximum temperatures,S03: Grevenmacher,2021,13.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL05: April,T01: Maximum temperatures,S03: Grevenmacher,2021,22.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,24.06333333,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2012: 2012,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,-9.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2016: 2016,SL05: April,T02: Minimum temperatures,S03: Grevenmacher,2021,-1.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL05: April,T02: Minimum temperatures,S02: Clervaux,2021,-4.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1962: 1962,SL05: April,T02: Minimum temperatures,S01: Luxembourg-City,2021,-0.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1982: 1982,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,-1.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2001: 2001,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,18.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,-7.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,6.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1986: 1986,SL04: March,T01: Maximum temperatures,S03: Grevenmacher,2021,16.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL05: April,T01: Maximum temperatures,S01: Luxembourg-City,2021,22,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL13: December,T01: Maximum temperatures,S02: Clervaux,2021,7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL11: October,T02: Minimum temperatures,S01: Luxembourg-City,2021,-4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,2021,-1.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL10: September,T01: Maximum temperatures,S01: Luxembourg-City,2021,22.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL07: June,T02: Minimum temperatures,S02: Clervaux,2021,-0.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1984: 1984,SL01: 12 month average,T02: Minimum temperatures,S01: Luxembourg-City,2021,-0.39,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL10: September,T01: Maximum temperatures,S02: Clervaux,2021,29.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1977: 1977,SL01: 12 month average,T02: Minimum temperatures,S02: Clervaux,2021,-2.52,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2000: 2000,SL03: February,T02: Minimum temperatures,S02: Clervaux,2021,-5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2019: 2019,SL13: December,T01: Maximum temperatures,S01: Luxembourg-City,2021,14.86,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2007: 2007,SL05: April,T02: Minimum temperatures,S03: Grevenmacher,2021,-0.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL07: June,T02: Minimum temperatures,S03: Grevenmacher,2021,7.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL05: April,T01: Maximum temperatures,S02: Clervaux,2021,21.42066667,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL10: September,T02: Minimum temperatures,S02: Clervaux,2021,4.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2017: 2017,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,-4.44,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2011: 2011,SL05: April,T02: Minimum temperatures,S01: Luxembourg-City,2021,-1.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1994: 1994,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,14.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1996: 1996,SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,2021,18.23,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1977: 1977,SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,2021,-9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL04: March,T02: Minimum temperatures,S02: Clervaux,2021,,,,,,,,"S02: Since january 1996, Station of Dahl.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,1986: 1986,SL04: March,T02: Minimum temperatures,S02: Clervaux,2021,-8.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981: 1981,SL04: March,T02: Minimum temperatures,S02: Clervaux,2021,-2.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1963: 1963,SL02: January,T01: Maximum temperatures,S03: Grevenmacher,2021,3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,9.98,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1966: 1966,SL10: September,T02: Minimum temperatures,S02: Clervaux,2021,2.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1999: 1999,SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,2021,30.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1995: 1995,SL07: June,T01: Maximum temperatures,S02: Clervaux,2021,28,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1981-2010: 1981-2010,SL11: October,T01: Maximum temperatures,S03: Grevenmacher,2021,21.74,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2003: 2003,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,-5.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1990: 1990,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,-0.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,23.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL13: December,T01: Maximum temperatures,S02: Clervaux,2021,13,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL13: December,T01: Maximum temperatures,S03: Grevenmacher,2021,16.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2022: 2022,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,0,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2014: 2014,SL12: November,T01: Maximum temperatures,S03: Grevenmacher,2021,15.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,2021,33.10466667,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1986: 1986,SL08: July,T02: Minimum temperatures,S01: Luxembourg-City,2021,3.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1990: 1990,SL02: January,T01: Maximum temperatures,S03: Grevenmacher,2021,11.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1983: 1983,SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,2021,2.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1999: 1999,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991: 1991,SL08: July,T02: Minimum temperatures,S03: Grevenmacher,2021,9.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1969: 1969,SL01: 12 month average,T01: Maximum temperatures,S01: Luxembourg-City,2021,20.24,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1963: 1963,SL09: August,T01: Maximum temperatures,S03: Grevenmacher,2021,32.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1991-2020: 1991-2020,SL09: August,T02: Minimum temperatures,S02: Clervaux,2021,6.663,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL08: July,T02: Minimum temperatures,S01: Luxembourg-City,2021,4.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL11: October,T01: Maximum temperatures,S01: Luxembourg-City,2021,21.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2004: 2004,SL01: 12 month average,T02: Minimum temperatures,S02: Clervaux,2021,-1.1,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL02: January,T02: Minimum temperatures,S03: Grevenmacher,2021,-15.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1977: 1977,SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,2021,25.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1996: 1996,SL07: June,T01: Maximum temperatures,S03: Grevenmacher,2021,32.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961: 1961,SL07: June,T01: Maximum temperatures,S03: Grevenmacher,2021,31,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1992: 1992,SL02: January,T02: Minimum temperatures,S03: Grevenmacher,2021,-9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1992: 1992,SL02: January,T02: Minimum temperatures,S02: Clervaux,2021,-8.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1980: 1980,SL05: April,T02: Minimum temperatures,S03: Grevenmacher,2021,-2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2008: 2008,SL07: June,T01: Maximum temperatures,S03: Grevenmacher,2021,30.1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2013: 2013,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,14.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1997: 1997,SL02: January,T01: Maximum temperatures,S03: Grevenmacher,2021,8.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL11: October,T02: Minimum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,2013: 2013,SL04: March,T02: Minimum temperatures,S02: Clervaux,2021,-10,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2020: 2020,SL03: February,T02: Minimum temperatures,S03: Grevenmacher,2021,-2.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1964: 1964,SL01: 12 month average,T01: Maximum temperatures,S01: Luxembourg-City,2021,20.38,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961-1990: 1961-1990,SL02: January,T01: Maximum temperatures,S01: Luxembourg-City,2021,9.67,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1987: 1987,SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,2021,-9.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2009: 2009,SL12: November,T02: Minimum temperatures,S03: Grevenmacher,2021,-0.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1998: 1998,SL07: June,T02: Minimum temperatures,S02: Clervaux,2021,3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2005: 2005,SL07: June,T02: Minimum temperatures,S01: Luxembourg-City,2021,4.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1967: 1967,SL12: November,T01: Maximum temperatures,S02: Clervaux,2021,11.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1978: 1978,SL13: December,T02: Minimum temperatures,S02: Clervaux,2021,-12.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1975: 1975,SL06: May,T02: Minimum temperatures,S02: Clervaux,2021,,,,,,,,"S02: Since january 1996, Station of Dahl.",,n: Less than half the used unit,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL01: 12 month average,T01: Maximum temperatures,S01: Luxembourg-City,2021,23.03,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971: 1971,SL03: February,T02: Minimum temperatures,S02: Clervaux,2021,-9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1968: 1968,SL06: May,T01: Maximum temperatures,S02: Clervaux,2021,21.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1994: 1994,SL05: April,T02: Minimum temperatures,S02: Clervaux,2021,-3.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1999: 1999,SL05: April,T01: Maximum temperatures,S03: Grevenmacher,2021,22.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1978: 1978,SL03: February,T01: Maximum temperatures,S03: Grevenmacher,2021,14.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1988: 1988,SL11: October,T01: Maximum temperatures,S02: Clervaux,2021,20.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1979: 1979,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,5.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2018: 2018,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,11.78,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1973: 1973,SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,2021,-4.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1972: 1972,SL08: July,T02: Minimum temperatures,S02: Clervaux,2021,4.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1961: 1961,SL06: May,T02: Minimum temperatures,S03: Grevenmacher,2021,1.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1974: 1974,SL01: 12 month average,T01: Maximum temperatures,S03: Grevenmacher,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.1),A: Annual,2003: 2003,SL07: June,T01: Maximum temperatures,S03: Grevenmacher,2021,31.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2015: 2015,SL04: March,T02: Minimum temperatures,S02: Clervaux,2021,-3.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2019: 2019,SL08: July,T02: Minimum temperatures,S03: Grevenmacher,2021,6.72,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2021: 2021,SL01: 12 month average,T01: Maximum temperatures,S03: Grevenmacher,2021,23.00166667,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1971: 1971,SL04: March,T01: Maximum temperatures,S02: Clervaux,2021,9.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,2019: 2019,SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,2021,-1.34,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.1),A: Annual,1992: 1992,SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,2021,-11.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
